Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.13612,22.37443,826138,832071,3207226138T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,和宜合道,273,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,WO YI HOP ROAD,273,,3207226138T20050430
Point,114.05753,22.36984,825634,823976,2397725634T20050430,,荃灣區,新界,,,,,,,,,,,,深井商業新村,20,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG COMMERCIAL NEW VILLAGE,20,,,,,,2397725634T20050430
Point,114.05995,22.36902,825544,824226,2422725545T20050430,,荃灣區,新界,,,,,,,,,,,,深井新村,16B,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG SAN TSUEN,16B,,,,,,2422725545T20050430
Point,114.12529,22.3786,826601,830955,3095626604T20050430,,荃灣區,新界,,,,,,,,,,,,老圍,1,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,LO WAI,1,,,,,,3095626604T20050430
Point,114.05909,22.36958,825606,824138,2413725607T20050430,,荃灣區,新界,,,,,,,,,,,,深井新村,41,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG SAN TSUEN,41,,,,,,2413725607T20050430
Point,114.13404,22.37152,825817,831857,3185825818T20050430,,荃灣區,新界,,,,,,,,,,,,油麻磡村,172,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,YAU MA HOM RESITE VILLAGE,172,,,,,,3185825818T20050430
Point,114.06071,22.36988,825638,824304,2430625639T20050430,,荃灣區,新界,,,,,,,,,,,,舒安台,6,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHU ON TERRACE,6,,,,,,2430625639T20050430
Point,114.12534,22.37194,825863,830961,3096125863T20050430,,荃灣區,新界,,,,,,,,,,,,楊屋村,28,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,YEUNG UK TSUEN,28,,,,,,3096125863T20050430
Point,114.13612,22.37536,826241,832071,3207126241T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,和宜合道,305,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,WO YI HOP ROAD,305,,3207126241T20050430
Point,114.11592,22.37158,825823,829990,2999325820T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,鱟地坊,8,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,HAU TEI SQUARE,8,,2999325820T20050430
Point,114.13299,22.37517,826220,831748,3174926220T20050430,,荃灣區,新界,,,,,,,,,,,,上葵涌村,4,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHEUNG KWAI CHUNG VILLAGE,4,,,,,,3174926220T20050430
Point,114.1086,22.3738,826070,829236,2922126076T20050430,,荃灣區,新界,,,,,,,,匯力工業中心,,,,,,,,沙咀道,26,38,,TSUEN WAN DISTRICT,NT,,,,,,,,,THRIVING INDUSTRIAL CENTRE,,,,,,,,SHA TSUI ROAD,26,38,2922126076T20050430
Point,114.1069,22.37317,826000,829061,2906226001T20050430,,荃灣區,新界,,,,,,,,銓通工業大廈,,,,,,,,柴灣角街,38,40,,TSUEN WAN DISTRICT,NT,,,,,,,,,TSUEN TUNG FACTORY BUILDING,,,,,,,,CHAI WAN KOK STREET,38,40,2906226001T20050430
Point,114.1262,22.38009,826765,831049,3105026763T20050430,,荃灣區,新界,,,,,,,,,,,,老圍,135A,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,LO WAI,135A,,,,,,3105026763T20050430
Point,114.12083,22.37838,826577,830496,3049726576T20050430,淨音佛閣,荃灣區,新界,,,,,,,,淨音佛閣,,,,新村,3,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SAN TSUEN,3,,,,,,3049726576T20050430
Point,114.12288,22.38218,826997,830707,3070527003T20050430,,荃灣區,新界,,,,,,,,圓玄護理安老院,,,,,,,,老圍路,33,,,TSUEN WAN DISTRICT,NT,,,,,,,,,YUEN YUEN CARE & ATTENTION HOME FOR THE AGED,,,,,,,,LO WAI ROAD,33,,3070527003T20050430
Point,114.06051,22.36987,825637,824283,2428225633T20050430,,荃灣區,新界,,,,,,,,,,,,舒安台,13,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHU ON TERRACE,13,,,,,,2428225633T20050430
Point,114.12458,22.37194,825863,830883,3088325863T20240214,,荃灣區,新界,,,,,,,,,,,,關門口村,39,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,KWAN MUN HAU TSUEN,39,,,,,,3088325863T20240214
Point,114.13876,22.38286,827072,832343,3234427071T20050430,,荃灣區,新界,,,,,,,,,,,,和宜合,23,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,WO YI HOP,23,,,,,,3234427071T20050430
Point,114.1152,22.37353,826040,829917,2992026053T20050430,荃灣電話機樓,荃灣區,新界,,,,,,,,,,,,,,,,青山公路　－　荃灣段,303,313,TSUEN WAN TELEPHONE EXCHANGE BUILDING,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,CASTLE PEAK ROAD - TSUEN WAN,303,313,2992026053T20050430
Point,114.12543,22.37818,826554,830970,3097026554T20050430,筱桃園,荃灣區,新界,,,,,,,,,,,,二陂圳,3,4,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,YI PEI CHUN,3,4,,,,,3097026554T20050430
Point,114.13928,22.38328,827119,832396,3239627117T20050430,,荃灣區,新界,,,,,,,,,,,,和宜合,64,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,WO YI HOP,64,,,,,,3239627117T20050430
Point,114.05909,22.36893,825534,824137,2413625531T20050430,,荃灣區,新界,,,,,,,,,,,,深井舊村,6B,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG KAU TSUEN,6B,,,,,,2413625531T20050430
Point,114.05895,22.36889,825529,824123,2412125530T20050430,,荃灣區,新界,,,,,,,,,,,,深井舊村,8B,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG KAU TSUEN,8B,,,,,,2412125530T20050430
Point,114.0589,22.36889,825529,824117,2411625528T20050430,,荃灣區,新界,,,,,,,,,,,,深井舊村,12B1,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG KAU TSUEN,12B1,,,,,,2411625528T20050430
Point,114.05882,22.36885,825525,824109,2410925523T20050430,,荃灣區,新界,,,,,,,,,,,,深井舊村,60A,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG KAU TSUEN,60A,,,,,,2410925523T20050430
Point,114.10841,22.39483,828398,829218,2921928398T20050430,,荃灣區,新界,,,,,,,,,,,,川龍,22,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,CHUEN LUNG,22,,,,,,2921928398T20050430
Point,114.13614,22.37373,826061,832073,3207326061T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,和宜合道,249,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,WO YI HOP ROAD,249,,3207326061T20050430
Point,114.13768,22.3827,827054,832231,3223127053T20050430,,荃灣區,新界,,,,,,,,,,,,和宜合,51,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,WO YI HOP,51,,,,,,3223127053T20050430
Point,114.13402,22.37187,825855,831854,3185525855T20050430,,荃灣區,新界,,,,,,,,,,,,油麻磡村,284,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,YAU MA HOM RESITE VILLAGE,284,,,,,,3185525855T20050430
Point,114.05819,22.34985,823420,824042,2404123423T20050430,馬灣公園服務處,荃灣區,新界,,,,,,,,,,,,田寮,45,,,,,,MA WAN PARK MANAGEMENT SERVICES OFFICE,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,TIN LIU,45,,,,,,2404123423T20050430
Point,114.06193,22.37073,825733,824430,2443025733T20050430,,荃灣區,新界,,,,,,,,,,,,清快塘新村,68,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,TSING FAI TONG NEW VILLAGE,68,,,,,,2443025733T20050430
Point,114.05888,22.36908,825550,824115,2411525549T20050430,,荃灣區,新界,,,,,,,,,,,,深井舊村,16B,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG KAU TSUEN,16B,,,,,,2411525549T20050430
Point,114.11536,22.37066,825722,829933,2995125710T20050430,,荃灣區,新界,,,,,,,,戴麟趾夫人分科診療所,,,,,,,,沙咀道,213,,,TSUEN WAN DISTRICT,NT,,,,,,,,,LADY TRENCH POLYCLINIC,,,,,,,,SHA TSUI ROAD,213,,2995125710T20050430
Point,114.06177,22.35229,823690,824412,2443923713T20050430,藍色會所,荃灣區,新界,,,,,,,,珀麗灣,,,,,,,,珀麗路,8,,BLUE BLUE CLUB,TSUEN WAN DISTRICT,NT,,,,,,,,,PARK ISLAND,,,,,,,,PAK LAI ROAD,8,,2443923713T20050430
Point,114.12451,22.37833,826571,830875,3087426571T20050430,,荃灣區,新界,,,,,,,,,,,,二陂圳,148A,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,YI PEI CHUN,148A,,,,,,3087426571T20050430
Point,114.13967,22.38319,827108,832437,3243727109T20050430,,荃灣區,新界,,,,,,,,,,,,和宜合,59,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,WO YI HOP,59,,,,,,3243727109T20050430
Point,114.10843,22.39495,828412,829220,2922028410T20050430,,荃灣區,新界,,,,,,,,,,,,川龍,22A,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,CHUEN LUNG,22A,,,,,,2922028410T20050430
Point,114.11879,22.36903,825541,830285,3028625548T20050430,德華街變電站,荃灣區,新界,,,,,,,,,,,,,,,,德華街,34,,TAK WAH STREET SUBSTATION,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,TAK WAH STREET,34,,3028625548T20050430
Point,114.05888,22.36893,825534,824115,2411725535T20050430,,荃灣區,新界,,,,,,,,,,,,深井舊村,13B,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG KAU TSUEN,13B,,,,,,2411725535T20050430
Point,114.12496,22.38031,826790,830922,3092426792T20050430,藏傳佛教聯合會,荃灣區,新界,,,,,,,,老圍,,,,老圍,150,,,,,,TIBETAN BUDDHISM ASSOCIATION,TSUEN WAN DISTRICT,NT,,,,,,,,,LO WAI,,,,LO WAI,150,,,,,,3092426792T20050430
Point,114.12731,22.37826,826562,831164,3116426563T20050430,,荃灣區,新界,,,,,,,,,,,,海壩村,32,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,HOI PA RESITE VILLAGE,32,,,,,,3116426563T20050430
Point,114.10869,22.37211,825883,829246,2923325878T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,柴灣角街,84,92,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,CHAI WAN KOK STREET,84,92,2923325878T20050430
Point,114.10602,22.38591,827410,828971,2897127423T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,荃錦公路,105,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,ROUTE TWISK,105,,2897127423T20050430
Point,114.13612,22.37471,826169,832071,3207126169T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,和宜合道,283,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,WO YI HOP ROAD,283,,3207126169T20050430
Point,114.13612,22.3753,826235,832071,3207226235T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,和宜合道,303,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,WO YI HOP ROAD,303,,3207226235T20050430
Point,114.13315,22.37394,826084,831765,3176626085T20050430,,荃灣區,新界,,,,,,,,,,,,打磚坪村,8,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,DA CHUEN PING VILLAGE,8,,,,,,3176626085T20050430
Point,114.13339,22.37425,826119,831790,3179126119T20050430,,荃灣區,新界,,,,,,,,,,,,打磚坪村,1,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,DA CHUEN PING VILLAGE,1,,,,,,3179126119T20050430
Point,114.13614,22.37403,826094,832073,3207326095T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,和宜合道,263,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,WO YI HOP ROAD,263,,3207326095T20050430
Point,114.13614,22.37395,826085,832073,3207326086T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,和宜合道,259,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,WO YI HOP ROAD,259,,3207326086T20050430
Point,114.10783,22.39426,828335,829158,2915928336T20050430,,荃灣區,新界,,,,,,,,,,,,川龍,2C,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,CHUEN LUNG,2C,,,,,,2915928336T20050430
Point,114.126,22.37971,826724,831029,3102926725T20050430,,荃灣區,新界,,,,,,,,,,,,老圍,91,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,LO WAI,91,,,,,,3102926725T20050430
Point,114.12399,22.38211,826989,830822,3082326988T20050430,,荃灣區,新界,,,,,,,,,,,,老圍,200,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,LO WAI,200,,,,,,3082326988T20050430
Point,114.06092,22.36993,825644,824325,2432525645T20050430,,荃灣區,新界,,,,,,,,,,,,舒安台,1A,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHU ON TERRACE,1A,,,,,,2432525645T20050430
Point,114.13959,22.38372,827167,832429,3242927168T20050430,,荃灣區,新界,,,,,,,,,,,,和宜合,85C,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,WO YI HOP,85C,,,,,,3242927168T20050430
Point,114.10812,22.39478,828393,829189,2918928393T20050430,,荃灣區,新界,,,,,,,,,,,,川龍,45A,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,CHUEN LUNG,45A,,,,,,2918928393T20050430
Point,114.13386,22.37178,825845,831838,3183925846T20050430,,荃灣區,新界,,,,,,,,,,,,油麻磡村,290,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,YAU MA HOM RESITE VILLAGE,290,,,,,,3183925846T20050430
Point,114.12723,22.37841,826579,831155,3115626579T20050430,,荃灣區,新界,,,,,,,,,,,,海壩村,35,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,HOI PA RESITE VILLAGE,35,,,,,,3115626579T20050430
Point,114.11848,22.36896,825534,830254,3024925528T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,沙咀道,323,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,SHA TSUI ROAD,323,,3024925528T20050430
Point,114.05883,22.36903,825544,824111,2411125543T20050430,,荃灣區,新界,,,,,,,,,,,,深井舊村,17B,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG KAU TSUEN,17B,,,,,,2411125543T20050430
Point,114.11013,22.40004,828975,829395,2939628976T20050430,,荃灣區,新界,,,,,,,,,,,,新開田,11,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SUN HOI TIN,11,,,,,,2939628976T20050430
Point,114.12823,22.37876,826618,831259,3125926618T20050430,,荃灣區,新界,,,,,,,,,,,,海壩村,67,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,HOI PA RESITE VILLAGE,67,,,,,,3125926618T20050430
Point,114.06075,22.36989,825640,824309,2430725642T20050430,,荃灣區,新界,,,,,,,,,,,,舒安台,5,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHU ON TERRACE,5,,,,,,2430725642T20050430
Point,114.05903,22.36908,825551,824131,2413025552T20050430,,荃灣區,新界,,,,,,,,,,,,深井舊村,3A,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG KAU TSUEN,3A,,,,,,2413025552T20050430
Point,114.10916,22.39487,828403,829296,2929528403T20050430,,荃灣區,新界,,,,,,,,,,,,川龍,16B,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,CHUEN LUNG,16B,,,,,,2929528403T20050430
Point,114.13939,22.38388,827185,832407,3240627181T20050430,,荃灣區,新界,,,,,,,,,,,,和宜合,102,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,WO YI HOP,102,,,,,,3240627181T20050430
Point,114.13933,22.38388,827185,832401,3240027181T20050430,,荃灣區,新界,,,,,,,,,,,,和宜合,103,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,WO YI HOP,103,,,,,,3240027181T20050430
Point,114.13396,22.37184,825852,831849,3185025852T20050430,,荃灣區,新界,,,,,,,,,,,,油麻磡村,286,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,YAU MA HOM RESITE VILLAGE,286,,,,,,3185025852T20050430
Point,114.11599,22.37168,825834,829998,2999625834T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,鱟地坊,2,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,HAU TEI SQUARE,2,,2999625834T20050430
Point,114.10814,22.39457,828369,829190,2919028368T20050430,,荃灣區,新界,,,,,,,,,,,,川龍,57,58,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,CHUEN LUNG,57,58,,,,,2919028368T20050430
Point,114.13364,22.37181,825848,831815,3181625849T20050430,,荃灣區,新界,,,,,,,,,,,,油麻磡村,312,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,YAU MA HOM RESITE VILLAGE,312,,,,,,3181625849T20050430
Point,114.05734,22.36831,825465,823957,2396025464T20050430,,荃灣區,新界,,,,,,,,,,,,深井村,12,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG VILLAGE,12,,,,,,2396025464T20050430
Point,114.08047,22.36968,825615,826339,2633525609T20050430,怡怡小築,荃灣區,新界,,,,,,,,,,,,汀九,1A,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,TING KAU,1A,,,,,,2633525609T20050430
Point,114.05857,22.36874,825513,824083,2408225514T20050430,,荃灣區,新界,,,,,,,,,,,,深井舊村,29C,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG KAU TSUEN,29C,,,,,,2408225514T20050430
Point,114.1203,22.37711,826435,830441,3044226435T20050430,,荃灣區,新界,,,,,,,,,,,,白田壩村,23,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,PAK TIN PA TSUEN,23,,,,,,3044226435T20050430
Point,114.12036,22.3771,826434,830447,3044726435T20050430,,荃灣區,新界,,,,,,,,,,,,白田壩村,22,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,PAK TIN PA TSUEN,22,,,,,,3044726435T20050430
Point,114.10901,22.39479,828394,829280,2927728395T20050430,,荃灣區,新界,,,,,,,,,,,,川龍,14A,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,CHUEN LUNG,14A,,,,,,2927728395T20050430
Point,114.12746,22.37836,826574,831179,3117926575T20050430,,荃灣區,新界,,,,,,,,,,,,海壩村,37,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,HOI PA RESITE VILLAGE,37,,,,,,3117926575T20050430
Point,114.10886,22.39446,828357,829264,2926528357T20050430,,荃灣區,新界,,,,,,,,,,,,川龍,37A,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,CHUEN LUNG,37A,,,,,,2926528357T20050430
Point,114.1153,22.36897,825534,829927,2992325530T20050430,,荃灣區,新界,,,,,,,,,,,,,,,,河背街,47,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,,,,,HO PUI STREET,47,,2992325530T20050430
Point,114.10836,22.39486,828402,829213,2921328403T20050430,,荃灣區,新界,,,,,,,,,,,,川龍,22C,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,CHUEN LUNG,22C,,,,,,2921328403T20050430
Point,114.05897,22.36892,825533,824125,2412625533T20050430,,荃灣區,新界,,,,,,,,,,,,深井舊村,7B,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG KAU TSUEN,7B,,,,,,2412625533T20050430
Point,114.05778,22.3689,825530,824002,2399925532T20050430,,荃灣區,新界,,,,,,,,,,,,深井村,23,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,SHAM TSENG VILLAGE,23,,,,,,2399925532T20050430
Point,114.12903,22.3719,825858,831341,3134125858T20050430,,荃灣區,新界,,,,,,,,,,,,咸田村,21,,,,,,,TSUEN WAN DISTRICT,NT,,,,,,,,,,,,,HAM TIN TSUEN,21,,,,,,3134125858T20050430
